City,Datetime,TrafficIndexLive,JamsCount,JamsDelay,JamsLength,TrafficIndexWeekAgo,TravelTimeHistoric,TravelTimeLive
Riyadh,26/04/2023 10:01,7,41,129.9,25.3,0,71.12693469,62.65082529
Riyadh,26/04/2023 11:16,9,51,163.7,43.8,0,70.59244975,64.25421809
Riyadh,26/04/2023 12:01,8,30,82.2,23.5,1,71.60445962,64.09910691
Riyadh,26/04/2023 13:01,7,28,70.3,32.3,5,71.45315814,63.18799722
Riyadh,26/04/2023 14:46,11,65,229.3,80.5,6,72.43341096,64.73823704
Riyadh,26/04/2023 15:01,12,52,174.2,62.5,9,73.4079216,65.33745374
Riyadh,26/04/2023 16:46,19,104,359.9,109.4,16,84.73471475,71.89775904
Riyadh,26/04/2023 17:31,21,123,458.3,112.6,17,89.35226793,73.49575863
Riyadh,26/04/2023 18:01,17,97,327.6,64.5,15,89.24055971,71.61786552
Riyadh,26/04/2023 19:46,13,48,156.9,22.5,12,80.65011615,68.59426529
Riyadh,26/04/2023 20:46,14,62,203.2,34.2,17,80.61809706,70.13484392
Riyadh,26/04/2023 21:31,19,96,375.8,77.8,29,79.68155955,73.30015454
Riyadh,26/04/2023 22:01,18,83,324.4,54.4,33,78.69577917,72.43371505
Riyadh,26/04/2023 23:01,13,53,163.3,26.1,33,75.3400682,68.93861795
Riyadh,27/04/2023 00:01,9,30,96.1,9,28,71.55431956,66.01408854
Riyadh,27/04/2023 01:01,6,25,88.4,10.5,24,67.31183043,63.40877401
Riyadh,27/04/2023 02:01,4,25,94,9.2,16,64.4320015,61.61880411
Riyadh,27/04/2023 03:01,2,12,58.3,2.8,12,61.83375238,59.52549176
Riyadh,27/04/2023 04:01,0,10,50.6,3.7,1,58.54150107,56.87278964
Riyadh,27/04/2023 05:01,0,7,20.8,4.9,3,56.97146916,55.48137616
Riyadh,27/04/2023 06:46,4,22,61.1,22.7,1,66.24470994,60.40251195
Riyadh,27/04/2023 07:46,7,41,124.3,44.9,0,69.89258078,62.46259968
Riyadh,27/04/2023 08:01,7,35,97.1,40,0,69.7851509,62.82718708
Riyadh,27/04/2023 09:31,9,53,182,43.5,0,69.8729564,64.23162464
Riyadh,27/04/2023 10:01,10,55,199.7,54.9,0,70.12842025,64.86268783
Riyadh,27/04/2023 11:01,9,55,176,44.8,0,70.47287544,64.51093262
Riyadh,27/04/2023 12:01,10,58,208.1,50,1,71.67354477,64.93122433
Riyadh,27/04/2023 13:01,7,29,78.6,20.7,5,71.71171267,63.18381195
Riyadh,27/04/2023 14:46,12,64,258.2,81.4,7,74.48255747,65.93566433
Riyadh,27/04/2023 15:01,14,70,274.8,78.3,8,75.32421618,66.79860438
Riyadh,27/04/2023 16:46,19,128,427.8,113.2,15,85.97202814,71.86821025
Riyadh,27/04/2023 17:31,23,142,564.6,136.9,19,89.50736165,74.68839527
Riyadh,27/04/2023 18:01,21,113,436,98.6,19,89.30610064,74.28034264
Riyadh,27/04/2023 19:46,16,112,371.6,79.5,12,82.83474013,70.64080315
Riyadh,27/04/2023 20:46,20,136,494.5,116.5,23,84.50964659,73.89919357
Riyadh,27/04/2023 21:31,30,179,721.1,183.5,39,84.728334,80.57939082
Riyadh,27/04/2023 22:01,28,157,585.2,140.9,40,84.13527653,79.16869956
Riyadh,27/04/2023 23:01,22,96,343.8,72.7,38,80.67913562,74.38880644
Riyadh,28/04/2023 00:01,17,81,269.1,54.1,32,76.21823163,71.53507664
Riyadh,28/04/2023 01:01,14,45,164.5,33.8,23,71.5555573,68.48090833
Riyadh,28/04/2023 02:01,10,39,135.7,15.8,15,68.10801184,65.177517
Riyadh,28/04/2023 03:01,6,8,67.7,5.9,8,64.17770299,61.82873366
Riyadh,28/04/2023 04:01,2,10,72.3,6.6,2,60.41706256,58.81570478
Riyadh,28/04/2023 05:01,1,4,9.9,1.8,0,58.40271632,57.22350582
Riyadh,28/04/2023 06:01,0,7,20.5,3.9,8,58.11073892,56.54082359
Riyadh,28/04/2023 07:01,0,11,34.3,4.4,7,58.08200308,56.62427277
Riyadh,28/04/2023 19:46,19,112,409.2,95.9,12,76.44708406,72.38064692
Riyadh,28/04/2023 20:16,21,106,423.9,80.8,17,78.0254326,73.39875066
Riyadh,28/04/2023 21:16,28,148,564.6,149.1,25,80.61443193,78.51282448
Riyadh,28/04/2023 22:01,26,136,489.1,105.9,25,80.66902898,77.11286901
Riyadh,28/04/2023 23:01,21,83,278.1,67.2,21,77.85577165,73.41547975
Riyadh,29/04/2023 00:16,19,77,274.6,54.6,19,72.65954174,71.41873763
Riyadh,29/04/2023 01:01,15,44,176.9,39.4,18,69.99384011,68.36603539
Riyadh,29/04/2023 02:01,11,34,135.9,21.5,13,66.81560881,65.00264386
Riyadh,29/04/2023 03:01,6,25,125.6,10.1,8,63.44849595,61.31633676
Riyadh,29/04/2023 04:01,2,10,60.9,3.8,4,59.53552686,57.48572487
Riyadh,29/04/2023 05:01,1,10,28.4,5.7,1,57.94358183,56.84910693
Riyadh,29/04/2023 06:01,0,13,41.8,5,0,57.95929451,55.88538426
Riyadh,29/04/2023 07:46,2,18,97.8,10.7,0,59.3077733,58.42569399
Riyadh,29/04/2023 08:01,3,18,78,8.8,0,59.80328469,59.05805053
Riyadh,29/04/2023 09:46,7,52,197.5,38,0,62.69640063,62.21091335
Riyadh,29/04/2023 10:31,9,56,195.4,40.8,0,63.87514678,63.15145095
Riyadh,29/04/2023 11:01,8,64,225.3,40.1,0,64.56575497,62.97734974
Riyadh,29/04/2023 12:01,7,76,261.7,44.6,0,64.55481974,62.70784123
Riyadh,29/04/2023 13:01,5,31,94.6,13.3,0,64.42636551,61.78654641
Riyadh,29/04/2023 14:46,7,28,98,24.1,0,64.38570267,62.12821791
Riyadh,29/04/2023 15:31,8,42,138.9,43,0,65.84605232,62.98298213
Riyadh,29/04/2023 16:46,20,134,481.1,134.4,4,75.60117547,73.42634235
Riyadh,29/04/2023 17:46,27,197,744.7,185.3,8,79.40414342,78.50962446
Riyadh,29/04/2023 18:01,27,186,673,158.1,10,79.52161872,78.33313286
Riyadh,29/04/2023 19:46,24,145,487.7,131.7,15,78.22028478,76.19956547
Riyadh,29/04/2023 20:01,25,162,550.7,142.6,19,78.60976284,76.765165
Riyadh,29/04/2023 21:01,20,103,332.3,74,26,78.51338086,73.76039673
Riyadh,29/04/2023 22:01,16,77,245.9,42.1,25,76.22840387,70.70199342
Riyadh,29/04/2023 23:31,22,93,460.3,82.7,20,71.23209963,74.1573137
Riyadh,30/04/2023 00:01,18,54,292.1,44.1,17,69.00420911,70.8060357
Riyadh,30/04/2023 01:01,7,20,77.7,7.8,15,65.10350931,62.67563863
Riyadh,30/04/2023 02:01,3,11,62.8,6.8,11,61.14202263,58.68999495
Riyadh,30/04/2023 03:01,1,8,28.5,2.3,7,58.23146965,56.0575578
Riyadh,30/04/2023 04:01,0,10,36.5,4.9,3,55.62875759,54.00600188
Riyadh,30/04/2023 05:01,0,5,16.7,3.8,1,53.36636216,51.56003651
Riyadh,30/04/2023 06:46,29,230,899.5,201.6,0,74.41103359,81.71296398
Riyadh,30/04/2023 07:46,42,182,951.2,219.5,0,76.93615011,85.67927529
Riyadh,30/04/2023 08:01,42,168,903.7,211.3,0,76.60108268,85.72670683
Riyadh,30/04/2023 09:01,34,124,623.2,158.7,0,73.93926173,79.69504268
Riyadh,30/04/2023 10:01,26,107,462.7,132.9,0,72.47462994,74.86840896
Riyadh,30/04/2023 11:01,18,98,385.7,93.8,0,70.21025201,70.18609734
Riyadh,30/04/2023 12:46,25,236,971.7,169.3,0,73.74038932,78.29087092
Riyadh,30/04/2023 13:01,27,222,911.1,169.1,0,73.4650694,78.92263902
Riyadh,30/04/2023 14:46,29,173,756.8,201.5,0,72.84725299,77.15187693
Riyadh,30/04/2023 15:31,33,172,792.7,226.5,0,74.83961246,79.35708056
Riyadh,30/04/2023 16:46,41,255,1259.3,287.5,4,83.71268148,87.12411116
Riyadh,30/04/2023 17:31,47,309,1604.7,327.7,8,88.10218466,91.91494123
Riyadh,30/04/2023 18:01,44,246,1168.5,248.4,9,88.04750088,90.20570746
Riyadh,30/04/2023 19:01,24,93,368.6,74.8,14,81.48900865,76.98167572
Riyadh,30/04/2023 20:01,20,108,359.7,77.4,17,78.05172431,73.8072985
Riyadh,30/04/2023 21:31,23,134,436.7,106.7,22,76.88133305,76.39128307
Riyadh,30/04/2023 22:01,21,96,324.1,56.8,20,76.06680343,74.92526777
Riyadh,30/04/2023 23:01,15,57,172.7,33.1,14,73.25355778,70.89672679
Riyadh,01/05/2023 00:01,9,29,85.8,13.6,13,70.02668828,66.58000216
Riyadh,01/05/2023 01:01,5,18,52.3,6.7,12,65.56522189,61.87881674
Riyadh,01/05/2023 02:01,3,19,47.7,7.3,9,62.23399775,59.4964219
Riyadh,01/05/2023 03:01,1,10,35.4,5,7,59.93480659,57.80851353
Riyadh,01/05/2023 04:01,0,6,20.1,3.7,2,56.57478498,54.8261351
Riyadh,01/05/2023 05:01,0,7,28.1,5,1,54.57122975,52.76930872
Riyadh,01/05/2023 06:46,28,248,892.8,195.1,0,75.22170908,81.72777517
Riyadh,01/05/2023 07:46,40,195,930.9,222.2,0,77.61147377,84.79005224
Riyadh,01/05/2023 08:01,40,185,907.9,207,0,77.03633544,84.91590003
Riyadh,01/05/2023 09:01,33,148,658.9,159,1,74.39002866,79.54733727
Riyadh,01/05/2023 10:01,27,107,514.3,133.7,1,73.29384638,75.85274921
Riyadh,01/05/2023 11:46,22,170,644,149.1,1,72.45298684,74.63839968
Riyadh,01/05/2023 12:46,25,277,1068.5,180.4,1,74.20947158,78.07488976
Riyadh,01/05/2023 13:16,27,223,895.4,162.1,1,73.6243785,78.29472268
Riyadh,01/05/2023 14:46,29,174,889.3,204,0,73.54911637,77.10520256
Riyadh,01/05/2023 15:31,33,167,788,218.7,1,75.88405966,79.44604034
Riyadh,01/05/2023 16:46,44,273,1406.5,307.8,6,85.01150582,89.19792336
Riyadh,01/05/2023 17:31,49,344,1723.1,351.9,9,88.9200114,93.77628708
Riyadh,01/05/2023 18:01,46,271,1185.9,269.3,9,89.17133929,92.39790367
Riyadh,01/05/2023 19:01,25,105,369.7,92,15,82.90127978,77.6203788
Riyadh,01/05/2023 20:01,23,122,416.3,108.7,17,79.73053707,75.91763465
Riyadh,01/05/2023 21:31,27,159,545.9,161.5,20,78.27523264,79.42135473
Riyadh,01/05/2023 22:01,25,111,362.9,98.8,19,77.14718751,77.69763109
Riyadh,01/05/2023 23:01,18,71,257.7,46.6,17,73.92222428,72.71340621
Riyadh,02/05/2023 00:01,12,30,122.9,19.4,15,70.50772597,68.14104741
Riyadh,02/05/2023 01:01,6,19,74,6.6,10,65.76721598,62.79702983
Riyadh,02/05/2023 02:01,2,10,39.2,11.1,8,62.44073459,59.26067114
Riyadh,02/05/2023 03:01,1,6,20.4,2.3,4,59.87181679,57.46780599
Riyadh,02/05/2023 04:01,0,5,29.4,5.6,2,56.47426024,54.53138817
Riyadh,02/05/2023 05:01,0,3,11,2.8,1,54.19755961,52.23360881
Riyadh,02/05/2023 06:46,26,195,721.8,173.7,0,74.55399374,79.92501575
Riyadh,02/05/2023 07:46,37,172,737.9,202.3,1,76.38129736,82.1461825
Riyadh,02/05/2023 08:01,35,158,711.8,192.5,1,75.86541665,81.3409351
Riyadh,02/05/2023 09:16,28,117,545.5,139.2,2,74.03250358,76.3240405
Riyadh,02/05/2023 10:01,26,105,444.4,137.7,3,73.19297179,74.81389765
Riyadh,02/05/2023 11:46,22,179,633.3,150.8,3,73.5357214,75.29481998
Riyadh,02/05/2023 12:46,27,249,917.5,187.9,3,74.80992169,78.82785378
Riyadh,02/05/2023 13:01,28,197,798.6,185.7,2,74.1153647,78.86704061
Riyadh,02/05/2023 14:46,32,178,832.9,215,2,73.83374607,78.98322836
Riyadh,02/05/2023 15:31,35,164,767.1,227.7,3,76.00535695,81.11816991
Riyadh,02/05/2023 16:46,44,291,1467.6,323.6,9,84.26687712,89.3076934
Riyadh,02/05/2023 17:46,50,338,1652.8,318,13,89.07373632,94.37762743
Riyadh,02/05/2023 18:01,47,320,1485.5,285,12,88.87102479,92.89416102
Riyadh,02/05/2023 19:01,27,117,432.2,94.6,14,83.09222109,78.93413726
Riyadh,02/05/2023 20:01,24,157,542.3,113.7,15,80.64462487,76.64136084
Riyadh,02/05/2023 21:31,27,152,565.8,148.5,23,79.53080328,79.7510732
Riyadh,02/05/2023 22:01,25,137,466.7,107.9,22,78.31211742,78.04719177
Riyadh,02/05/2023 23:01,17,74,252.6,44.7,19,74.75372682,72.19187023
Riyadh,03/05/2023 00:01,11,31,113.1,12.7,18,70.91853083,67.29706273
Riyadh,03/05/2023 01:01,5,21,64.7,6.2,10,66.08051861,62.27553364
Riyadh,03/05/2023 02:01,3,7,21.3,6.1,6,62.74411151,59.66128747
Riyadh,03/05/2023 03:01,1,10,20,3.8,3,60.01872906,57.48406607
Riyadh,03/05/2023 04:01,0,5,25.4,5.8,2,56.69937517,54.61296617
Riyadh,03/05/2023 05:01,0,6,18.3,4,0,54.1670339,52.32981775
Riyadh,03/05/2023 06:46,22,158,536.1,147.7,6,73.30986742,77.18892603
Riyadh,03/05/2023 07:46,30,126,555.6,148.8,8,74.55498995,77.91437022
Riyadh,03/05/2023 08:01,29,124,484.6,137.1,8,73.99329513,77.45231647
Riyadh,03/05/2023 09:31,22,90,394.8,104.1,7,72.22991534,72.40588622
Riyadh,03/05/2023 10:01,22,105,463.3,116.8,7,71.81511267,72.314581
Riyadh,03/05/2023 11:46,23,206,717,159.6,9,73.31472644,76.07179442
Riyadh,03/05/2023 12:16,26,228,839.5,170.1,8,73.89217151,77.93281509
Riyadh,03/05/2023 13:01,25,168,613.7,146.3,7,73.16103265,76.52498327
Riyadh,03/05/2023 14:46,29,167,729.9,201.9,11,73.27898681,76.8831959
Riyadh,03/05/2023 15:31,31,143,658.8,211.7,12,75.56566117,78.54153687
Riyadh,03/05/2023 16:46,41,265,1281.6,285.2,19,84.82176597,87.50030278
